FocusSector,Industry Group,Country,Exchange,Ticker,Company Name,Market,Turnover_USD,Above200DMA,Ret252,profit_margin,roe,revenue_growth,verified,yf,unverified_reason,expansion_signal
Electronics & Semiconductors,Telecom. Equipment,China,SZSE,002151,"Beijing BDStar Navigation Co., Ltd. (SZSE:002151)",CN,,,,-0.08527,-0.046350002,0.933,NOT-PROFITABLE,002151.SZ,,True
Electronics & Semiconductors,Electronics (General),China,SHSE,688181,"Beijing Bayi Space LCD Technology Co.,Ltd. (SHSE:688181)",CN,,,,0.091000006,0.03739,0.143,PROFITABLE,688181.SS,,True
Electronics & Semiconductors,Electronics (General),China,SZSE,300667,Beijing Beetech Inc. (SZSE:300667),CN,,,,-0.12619,-0.08803,0.041,NOT-PROFITABLE,300667.SZ,,False
Electronics & Semiconductors,Electronics (General),China,SZSE,300150,"Beijing Century Real Technology Co.,Ltd (SZSE:300150)",CN,,,,0.04435,0.023810001,-0.07,PROFITABLE,300150.SZ,,False
Electronics & Semiconductors,Electronics (General),China,SZSE,300445,Beijing ConST Instruments Technology Inc. (SZSE:300445),CN,,,,0.18802999,0.091070004,0.246,PROFITABLE,300445.SZ,,True
Electronics & Semiconductors,Electronics (General),China,SHSE,603025,"Beijing Dahao Technology Corp.,Ltd (SHSE:603025)",CN,,,,0.25032,0.27061,0.156,PROFITABLE,603025.SS,,True
Electronics & Semiconductors,Semiconductor Equip,China,SHSE,688729,"Beijing E-Town Semiconductor Technology Co., Ltd. (SHSE:688729)",CN,,,,0.12366,0.0808,-0.106,PROFITABLE,688729.SS,,False
Electronics & Semiconductors,Electronics (General),China,SHSE,688272,"Beijing Fjr Optoelectronic Technology Co., Ltd. (SHSE:688272)",CN,,,,-0.40541,-0.19177,-0.005,NOT-PROFITABLE,688272.SS,,False
Electronics & Semiconductors,Electronics (General),China,SZSE,300449,Beijing Hanbang Technology Corp. (SZSE:300449),CN,,,,-0.5089,-0.24863,-0.193,NOT-PROFITABLE,300449.SZ,,False
Electronics & Semiconductors,Telecom. Equipment,China,SHSE,688292,"Beijing Haohan Data Technology Co.,Ltd (SHSE:688292)",CN,,,,-0.05864,-0.00806,0.283,NOT-PROFITABLE,688292.SS,,True
Electronics & Semiconductors,Electronics (General),China,SZSE,300065,"Beijing Highlander Digital Technology Co., Ltd. (SZSE:300065)",CN,,,,0.0155299995,0.00396,-0.736,PROFITABLE,300065.SZ,,False
Electronics & Semiconductors,Semiconductor Equip,China,SHSE,688200,"Beijing Huafeng Test & Control Technology Co.,Ltd. (SHSE:688200)",CN,,,,0.4001,0.14496,0.375,PROFITABLE,688200.SS,,True
Electronics & Semiconductors,Telecom. Equipment,China,SHSE,688080,"Beijing InHand Networks Technology Co., Ltd. (SHSE:688080)",CN,,,,0.17857,0.12214,-0.101,PROFITABLE,688080.SS,,False
Electronics & Semiconductors,Electronics (General),China,SHSE,688291,"Beijing JCZ Technology Co.,Ltd. (SHSE:688291)",CN,,,,0.30933002,0.07885,-0.024,PROFITABLE,688291.SS,,False
Electronics & Semiconductors,Electronics (General),China,SZSE,300851,"Beijing Jiaoda Signal Technology Co., Ltd. (SZSE:300851)",CN,,,,0.19609,0.06182,0.259,PROFITABLE,300851.SZ,,True
Electronics & Semiconductors,Telecom. Equipment,China,SZSE,300213,"Beijing Jiaxun Feihong Electrical Co., Ltd. (SZSE:300213)",CN,,,,-0.15645,-0.06717,0.294,NOT-PROFITABLE,300213.SZ,,True
Electronics & Semiconductors,Semiconductor Equip,China,SHSE,688652,"Beijing Jingyi Automation Equipment Co., Ltd. (SHSE:688652)",CN,,,,0.10704,0.07274,0.161,PROFITABLE,688652.SS,,True
Electronics & Semiconductors,Semiconductor,China,SHSE,601908,"Beijing Jingyuntong Technology Co., Ltd. (SHSE:601908)",CN,,,,-0.53922004,-0.19465,-0.38,NOT-PROFITABLE,601908.SS,,False
Electronics & Semiconductors,Electronics (General),China,SHSE,688056,"Beijing Labtech Instruments Co., Ltd. (SHSE:688056)",CN,,,,0.08808,0.04166,-0.124,PROFITABLE,688056.SS,,False
Electronics & Semiconductors,Semiconductor,China,SHSE,688790,"Beijing Onmicro Electronics Co., Ltd. (SHSE:688790)",CN,,,,-0.0714,,0.108,UNVERIFIED,688790.SS,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),China,SZSE,002658,"Beijing SDL Technology Co.,Ltd. (SZSE:002658)",CN,,,,0.11350001,0.05886,-0.121,PROFITABLE,002658.SZ,,False
Electronics & Semiconductors,Electronics (General),China,SZSE,002829,"Beijing StarNeto Technology Co., Ltd. (SZSE:002829)",CN,,,,-0.36123002,-0.07634,-0.393,NOT-PROFITABLE,002829.SZ,,False
Electronics & Semiconductors,Electronics (General),China,SHSE,603516,"Beijing Tricolor Technology Co., Ltd (SHSE:603516)",CN,,,,0.88405997,0.18917,0.139,PROFITABLE,603516.SS,,True
Electronics & Semiconductors,Telecom. Equipment,China,SZSE,002383,"Beijing UniStrong Science&Technology Co.,Ltd. (SZSE:002383)",CN,,,,-0.119049996,-0.10645001,-0.064,NOT-PROFITABLE,002383.SZ,,False
Electronics & Semiconductors,Semiconductor,China,SZSE,300139,"Beijing XIAOCHENG Technology Stock Co., Ltd (SZSE:300139)",CN,,,,0.26555002,0.19528,0.745,PROFITABLE,300139.SZ,,True
Electronics & Semiconductors,Semiconductor,China,SHSE,688172,"Beijing YanDong MicroElectronic Co., Ltd. (SHSE:688172)",CN,,,,-0.22745001,-0.02548,0.758,NOT-PROFITABLE,688172.SS,,True
Electronics & Semiconductors,Electronics (General),China,SHSE,603267,"Beijing Yuanliu Hongyuan Electronic Technology Co., Ltd. (SHSE:603267)",CN,,,,0.16453,0.06443,-0.12,PROFITABLE,603267.SS,,False
Electronics & Semiconductors,Electronics (General),China,SZSE,000970,"Beijing Zhong Ke San Huan High-Tech Co., Ltd. (SZSE:000970)",CN,,,,0.01317,,0.326,UNVERIFIED,000970.SZ,yfinance_data_gap,True
Electronics & Semiconductors,Electronics (General),China,SZSE,301567,"Beilong Precision Technology Co., Ltd. (SZSE:301567)",CN,,,,-0.028299998,-0.01564,0.112,NOT-PROFITABLE,301567.SZ,,True
Electronics & Semiconductors,Semiconductor,China,SHSE,603068,Beken Corporation (SHSE:603068),CN,,,,0.020680001,0.010620001,0.878,PROFITABLE,603068.SS,,True
Electronics & Semiconductors,Electronics (General),China,SHSE,688671,"Bescient Technologies Co., Ltd. (SHSE:688671)",CN,,,,-0.28789,-0.08776,-0.102,NOT-PROFITABLE,688671.SS,,False
Electronics & Semiconductors,Semiconductor,China,SHSE,688608,"Bestechnic (Shanghai) Co., Ltd. (SHSE:688608)",CN,,,,0.15394,0.071090005,-0.327,PROFITABLE,688608.SS,,False
Electronics & Semiconductors,Semiconductor,China,SEHK,2533,Black Sesame International Holding Limited (SEHK:2533),CN,,,,,,,UNVERIFIED,2533.SZ,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),China,SHSE,603936,"Bomin Electronics Co., Ltd. (SHSE:603936)",CN,,,,-0.00875,-0.00782,-0.006,NOT-PROFITABLE,603936.SS,,False
Electronics & Semiconductors,Semiconductor,China,SHSE,688691,"Brite Semiconductor (Shanghai) Co., Ltd. (SHSE:688691)",CN,,,,-0.14934,-0.088719994,0.234,NOT-PROFITABLE,688691.SS,,True
Electronics & Semiconductors,Semiconductor,China,SHSE,688262,"C*Core Technology Co., Ltd. (SHSE:688262)",CN,,,,-0.44579,-0.13129,0.795,NOT-PROFITABLE,688262.SS,,True
Electronics & Semiconductors,Electronics (General),China,SZSE,002222,CASTECH Inc. (SZSE:002222),CN,,,,0.23643999,0.18006,0.356,PROFITABLE,002222.SZ,,True
Electronics & Semiconductors,Semiconductor,China,SHSE,600877,CETC Chips Technology Inc. (SHSE:600877),CN,,,,0.03043,0.012,-0.206,PROFITABLE,600877.SS,,False
Electronics & Semiconductors,Telecom. Equipment,China,SHSE,688387,"CICT Mobile Communication Technology Co., Ltd. (SHSE:688387)",CN,,,,-0.03963,-0.03931,-0.066,NOT-PROFITABLE,688387.SS,,False
Electronics & Semiconductors,Telecom. Equipment,China,SHSE,603083,"CIG Shanghai Co., Ltd. (SHSE:603083)",CN,,,,0.06717,0.05706,0.44,PROFITABLE,603083.SS,,True
Electronics & Semiconductors,Semiconductor,China,SHSE,688472,"CSI Solar Co., Ltd. (SHSE:688472)",CN,,,,0.03835,0.06634,-0.17,PROFITABLE,688472.SS,,False
Electronics & Semiconductors,Electronics (General),China,SHSE,600707,"Caihong Display Devices Co.,Ltd. (SHSE:600707)",CN,,,,0.00519,0.0070200004,-0.074,PROFITABLE,600707.SS,,False
Electronics & Semiconductors,Semiconductor,China,SHSE,688256,Cambricon Technologies Corporation Limited (SHSE:688256),CN,,,,0.34665,0.32783002,0.758,PROFITABLE,688256.SS,,True
Electronics & Semiconductors,Electronics (General),China,SZSE,301282,"Camelot Electronics Technology Co.,Ltd. (SZSE:301282)",CN,,,,0.03813,0.04519,0.333,PROFITABLE,301282.SZ,,True
Electronics & Semiconductors,Computers/Peripherals,China,SHSE,603106,"Cashway Fintech Co.,Ltd. (SHSE:603106)",CN,,,,0.08796,0.02175,-0.398,PROFITABLE,603106.SS,,False
Electronics & Semiconductors,Telecom. Equipment,China,SZSE,002544,"Cetc Potevio Science&Technology Co.,Ltd. (SZSE:002544)",CN,,,,0.00513,0.00575,-0.031,PROFITABLE,002544.SZ,,False
Electronics & Semiconductors,Semiconductor,China,SZSE,300474,"Changsha Jingjia Microelectronics Co., Ltd. (SZSE:300474)",CN,,,,-0.23635,-0.03799,-0.179,NOT-PROFITABLE,300474.SZ,,False
Electronics & Semiconductors,Semiconductor,China,SZSE,002623,"Changzhou Almaden Co., Ltd. (SZSE:002623)",CN,,,,-0.08211,-0.054970004,-0.342,NOT-PROFITABLE,002623.SZ,,False
Electronics & Semiconductors,Electronics (General),China,SHSE,605058,"Changzhou Aohong Electronics Co., Ltd. (SHSE:605058)",CN,,,,0.1088,0.0828,0.061,PROFITABLE,605058.SS,,False
Electronics & Semiconductors,Semiconductor Equip,China,SHSE,688503,"Changzhou Fusion New Material Co., Ltd. (SHSE:688503)",CN,,,,0.036,0.12209,0.875,PROFITABLE,688503.SS,,True
Electronics & Semiconductors,Semiconductor,China,SHSE,688689,"Changzhou Galaxy Century Microelectronics Co.,Ltd. (SHSE:688689)",CN,,,,0.08523,0.06288,0.333,PROFITABLE,688689.SS,,True
Electronics & Semiconductors,Semiconductor Equip,China,SHSE,688429,"Changzhou Shichuang Energy Co.,Ltd. (SHSE:688429)",CN,,,,-0.25039,-0.19327,0.404,NOT-PROFITABLE,688429.SS,,True
Electronics & Semiconductors,Electronics (General),China,SZSE,300936,"Changzhou Zhongying Science & Technology Co., Ltd (SZSE:300936)",CN,,,,0.00354,-0.00124,0.528,NOT-PROFITABLE,300936.SZ,,True
Electronics & Semiconductors,Electronics (General),China,SZSE,300408,"Chaozhou Three-Circle (Group) Co.,Ltd. (SZSE:300408)",CN,,,,0.2919,0.13427,0.463,PROFITABLE,300408.SZ,,True
Electronics & Semiconductors,Electronics (General),China,SZSE,300941,"Chase Science Co., Ltd (SZSE:300941)",CN,,,,0.11675,0.024619998,0.29,PROFITABLE,300941.SZ,,True
Electronics & Semiconductors,Telecom. Equipment,China,SZSE,300101,"Chengdu CORPRO Technology Co.,Ltd. (SZSE:300101)",CN,,,,0.01723,0.00435,-0.266,PROFITABLE,300101.SZ,,False
Electronics & Semiconductors,Electronics (General),China,SZSE,300127,"Chengdu Galaxy Magnets Co.,Ltd. (SZSE:300127)",CN,,,,0.2092,0.12562999,0.336,PROFITABLE,300127.SZ,,True
Electronics & Semiconductors,Telecom. Equipment,China,SZSE,300559,"Chengdu Jiafaantai Education Technology Co.,Ltd. (SZSE:300559)",CN,,,,0.08592,0.0319,-0.179,PROFITABLE,300559.SZ,,False
Electronics & Semiconductors,Telecom. Equipment,China,SHSE,688283,"Chengdu KSW Technologies Co.,Ltd. (SHSE:688283)",CN,,,,0.20978001,0.05294,0.155,PROFITABLE,688283.SS,,True
Electronics & Semiconductors,Electronics (General),China,SHSE,688528,Chengdu Qinchuan IoT Technology Co.Ltd. (SHSE:688528),CN,,,,-0.39715,-0.22731,0.103,NOT-PROFITABLE,688528.SS,,True
Electronics & Semiconductors,Telecom. Equipment,China,SEHK,1202,Chengdu SIWI Science and Technology Company Limited (SEHK:1202),CN,,,,,,,UNVERIFIED,1202.SZ,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),China,SHSE,688053,"Chengdu Screen Micro Electronics Co.,Ltd. (SHSE:688053)",CN,,,,-0.09548,-0.01505,0.172,NOT-PROFITABLE,688053.SS,,True
Electronics & Semiconductors,Semiconductor,China,SHSE,688709,"Chengdu Sino-Microelectronics Tech. Co., Ltd. (SHSE:688709)",CN,,,,0.09132,0.026719999,-0.336,PROFITABLE,688709.SS,,False
Electronics & Semiconductors,Telecom. Equipment,China,SZSE,002935,"Chengdu Spaceon Electronics Co., Ltd. (SZSE:002935)",CN,,,,0.06686,0.04138,0.093,PROFITABLE,002935.SZ,,False
Electronics & Semiconductors,Electronics (General),China,SZSE,300789,"Chengdu Tangyuan Electric Co.,Ltd. (SZSE:300789)",CN,,,,0.06595,0.018819999,0.142,PROFITABLE,300789.SZ,,True
Electronics & Semiconductors,Electronics (General),China,SHSE,600353,"Chengdu Xuguang Electronics Co., Ltd. (SHSE:600353)",CN,,,,0.098979995,0.07451,0.088,PROFITABLE,600353.SS,,False
Electronics & Semiconductors,Electronics (General),China,SZSE,300440,"Chengdu Yunda Technology Co., Ltd. (SZSE:300440)",CN,,,,0.07198,0.050300002,-0.458,PROFITABLE,300440.SZ,,False
Electronics & Semiconductors,Computers/Peripherals,China,SHSE,688636,"Chengdu Zhimingda Electronics Co., Ltd. (SHSE:688636)",CN,,,,0.15166001,0.08809,0.343,PROFITABLE,688636.SS,,True
Electronics & Semiconductors,Semiconductor,China,SHSE,688216,"China Chippacking Technology Co.,Ltd. (SHSE:688216)",CN,,,,-0.05454,-0.074499995,0.698,NOT-PROFITABLE,688216.SS,,True
Electronics & Semiconductors,Computers/Peripherals,China,SEHK,334,China Display Optoelectronics Technology Holdings Limited (SEHK:334),CN,,,,,,,UNVERIFIED,334.SZ,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,China,SZSE,000066,"China Greatwall Technology Group Co., Ltd. (SZSE:000066)",CN,,,,0.00125,0.0055400003,0.127,PROFITABLE,000066.SZ,,True
Electronics & Semiconductors,Electronics (General),China,SZSE,002979,"China Leadshine Technology Co., Ltd. (SZSE:002979)",CN,,,,0.12031,0.1439,0.345,PROFITABLE,002979.SZ,,True
Electronics & Semiconductors,Electronics (General),China,SHSE,688459,China Railway Harbin Group of Technology Corporation (SHSE:688459),CN,,,,0.085200004,0.03016,-0.09,PROFITABLE,688459.SS,,False
Electronics & Semiconductors,Electronics (General),China,SEHK,3969,China Railway Signal & Communication Corporation Limited (SEHK:3969),CN,,,,,,,UNVERIFIED,3969.SZ,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor,China,SHSE,688396,China Resources Microelectronics Limited (SHSE:688396),CN,,,,0.07851,0.03237,0.213,PROFITABLE,688396.SS,,True
Electronics & Semiconductors,Electronics (General),China,SHSE,600654,"China Security Co., Ltd. (SHSE:600654)",CN,,,,0.024449999,0.04334,-0.126,PROFITABLE,600654.SS,,False
Electronics & Semiconductors,Semiconductor,China,SHSE,603005,"China Wafer Level CSP Co., Ltd. (SHSE:603005)",CN,,,,0.24369,0.081470005,0.149,PROFITABLE,603005.SS,,True
Electronics & Semiconductors,Electronics (General),China,SZSE,000733,"China Zhenhua (Group) Science & Technology Co., Ltd (SZSE:000733)",CN,,,,0.17292,0.06429,-0.079,PROFITABLE,000733.SZ,,False
Electronics & Semiconductors,Semiconductor,China,SHSE,688595,"Chipsea Technologies (Shenzhen) Corp., Ltd. (SHSE:688595)",CN,,,,-0.13875,-0.15934,0.121,NOT-PROFITABLE,688595.SS,,True
Electronics & Semiconductors,Electronics (General),China,SHSE,603100,"Chongqing Chuanyi Automation Co., Ltd. (SHSE:603100)",CN,,,,0.094160005,0.13912,0.004,PROFITABLE,603100.SS,,False
Electronics & Semiconductors,Semiconductor,China,SZSE,003040,"Chutian Dragon Co., Ltd. (SZSE:003040)",CN,,,,-0.026010001,-0.01608,-0.367,NOT-PROFITABLE,003040.SZ,,False
Electronics & Semiconductors,Semiconductor Equip,China,SHSE,688630,"Circuit Fabology Microelectronics Equipment Co.,Ltd. (SHSE:688630)",CN,,,,0.20615,0.15285,1.125,PROFITABLE,688630.SS,,True
Electronics & Semiconductors,Electronics (General),China,SZSE,301391,Colorlight Cloud Tech Ltd (SZSE:301391),CN,,,,0.03946,0.01122,0.232,PROFITABLE,301391.SZ,,True
Electronics & Semiconductors,Telecom. Equipment,China,SHSE,688592,ComNav Technology Ltd. (SHSE:688592),CN,,,,0.03423,0.019809999,0.497,PROFITABLE,688592.SS,,True
Electronics & Semiconductors,Semiconductor,China,SEHK,712,Comtec Solar Systems Group Limited (SEHK:712),CN,,,,,,,UNVERIFIED,712.SZ,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (General),China,SEHK,1967,Confidence Intelligence Holdings Limited (SEHK:1967),CN,,,,,,,UNVERIFIED,1967.SZ,yfinance_data_gap,False
Electronics & Semiconductors,Computers/Peripherals,China,SEHK,2369,Coolpad Group Limited (SEHK:2369),CN,,,,,,,UNVERIFIED,2369.SZ,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (Consumer & Office),China,SZSE,300793,"Cosonic Intelligent Technologies Co., Ltd. (SZSE:300793)",CN,,,,-0.085,-0.06086,-0.015,NOT-PROFITABLE,300793.SZ,,False
Electronics & Semiconductors,Electronics (General),China,SZSE,002189,"Costar Group Co., Ltd. (SZSE:002189)",CN,,,,-0.14546,-0.37046,0.037,NOT-PROFITABLE,002189.SZ,,False
Electronics & Semiconductors,Electronics (General),China,SEHK,1415,Cowell e Holdings Inc. (SEHK:1415),CN,,,,,,,UNVERIFIED,1415.SZ,yfinance_data_gap,False
Electronics & Semiconductors,Semiconductor Equip,China,SHSE,688478,"Crystal Growth & Energy Equipment Co.,Ltd. (SHSE:688478)",CN,,,,-0.93344,-0.02901,-0.957,NOT-PROFITABLE,688478.SS,,False
Electronics & Semiconductors,Electronics (General),China,SHSE,688665,"Cubic Sensor and Instrument Co.,Ltd. (SHSE:688665)",CN,,,,0.129,0.11465,0.041,PROFITABLE,688665.SS,,False
Electronics & Semiconductors,Semiconductor Equip,China,SHSE,603212,Cybrid Technologies Inc. (SHSE:603212),CN,,,,-0.0954,-0.09827,-0.062,NOT-PROFITABLE,603212.SS,,False
Electronics & Semiconductors,Electronics (Consumer & Office),China,SZSE,300735,"DBG Technology Co., Ltd. (SZSE:300735)",CN,,,,0.02698,0.060349997,0.859,PROFITABLE,300735.SZ,,True
Electronics & Semiconductors,Electronics (General),China,SZSE,301566,"Dalian Dalicap Technology Co.,Ltd. (SZSE:301566)",CN,,,,0.42935002,0.1104,0.139,PROFITABLE,301566.SZ,,True
Electronics & Semiconductors,Telecom. Equipment,China,SHSE,600198,"Datang Telecom Technology Co., Ltd. (SHSE:600198)",CN,,,,-0.04718,0.04362,0.523,NOT-PROFITABLE,600198.SS,,True
Electronics & Semiconductors,Computers/Peripherals,China,SHSE,603019,"Dawning Information Industry Co., Ltd. (SHSE:603019)",CN,,,,0.14237,0.098500006,0.237,PROFITABLE,603019.SS,,True
Electronics & Semiconductors,Electronics (General),China,SZSE,001389,Delton Technology (Guangzhou) Inc. (SZSE:001389),CN,,,,0.19865999,0.26139998,0.892,PROFITABLE,001389.SZ,,True
Electronics & Semiconductors,Electronics (General),China,OTCPK,DGNG,"Diguang International Development Co., Ltd. (OTCPK:DGNG)",CN,,,,,,,UNVERIFIED,DGNG.SZ,yfinance_data_gap,False
Electronics & Semiconductors,Telecom. Equipment,China,SZSE,300050,"Dingli Corp., Ltd. (SZSE:300050)",CN,,,,0.05725,0.042129997,0.014,PROFITABLE,300050.SZ,,False
Electronics & Semiconductors,Semiconductor,China,SHSE,688381,"Dioo Microcircuits Co., Ltd. Jiangsu (SHSE:688381)",CN,,,,-0.20041001,-0.03963,-0.314,NOT-PROFITABLE,688381.SS,,False
Electronics & Semiconductors,Telecom. Equipment,China,SZSE,300884,"Dnake (Xiamen) Intelligent Technology Co., Ltd. (SZSE:300884)",CN,,,,0.018760001,0.00927,0.048,PROFITABLE,300884.SZ,,False
Electronics & Semiconductors,Electronics (General),China,SZSE,300790,"DongGuan YuTong Optical Technology Co.,Ltd. (SZSE:300790)",CN,,,,0.07084,0.09807,0.332,PROFITABLE,300790.SZ,,True
Electronics & Semiconductors,Electronics (General),China,SZSE,300354,"DongHua Testing Technology Co. , Ltd. (SZSE:300354)",CN,,,,0.25646,0.16111,-0.032,PROFITABLE,300354.SZ,,False
Electronics & Semiconductors,Computers/Peripherals,China,SZSE,002993,"Dongguan Aohai Technology Co., Ltd. (SZSE:002993)",CN,,,,0.05904,0.094790004,0.024,PROFITABLE,002993.SZ,,False
Electronics & Semiconductors,Electronics (General),China,SZSE,002902,"Dongguan Mentech Optical & Magnetic Co., Ltd. (SZSE:002902)",CN,,,,-0.1303,-0.3146,0.349,NOT-PROFITABLE,002902.SZ,,True
Electronics & Semiconductors,Electronics (General),China,SZSE,300976,"Dongguan Tarry Electronics Co.,Ltd (SZSE:300976)",CN,,,,0.08914,0.083380006,0.217,PROFITABLE,300976.SZ,,True
Electronics & Semiconductors,Semiconductor,China,SHSE,688110,"Dosilicon Co., Ltd. (SHSE:688110)",CN,,,,0.00217,0.00024000001,2.37,PROFITABLE,688110.SS,,True
Electronics & Semiconductors,Electronics (General),China,SHSE,603528,DuoLun Technology Corporation Ltd. (SHSE:603528),CN,,,,-0.14146,-0.03366,-0.253,NOT-PROFITABLE,603528.SS,,False
Electronics & Semiconductors,Electronics (General),China,SHSE,603175,"Dynamic Electronics Co., Ltd. (SHSE:603175)",CN,,,,0.04868,0.09743,0.281,PROFITABLE,603175.SS,,True
Electronics & Semiconductors,Semiconductor,China,SHSE,600537,"EGing Photovoltaic Technology Co.,Ltd. (SHSE:600537)",CN,,,,-0.36266,-4.46208,-0.72,NOT-PROFITABLE,600537.SS,,False
Electronics & Semiconductors,Computers/Peripherals,China,SZSE,002017,Eastcompeace Technology Co.Ltd (SZSE:002017),CN,,,,0.1247,0.09038,0.027,PROFITABLE,002017.SZ,,False
Electronics & Semiconductors,Telecom. Equipment,China,SHSE,600776,"Eastern Communications Co.,Ltd. (SHSE:600776)",CN,,,,0.17777,0.12413,0.212,PROFITABLE,600776.SS,,True
Electronics & Semiconductors,Computers/Peripherals,China,NasdaqGS,EBON,Ebang International Holdings Inc. (NasdaqGS:EBON),CN,,,,,,,UNVERIFIED,EBON.SZ,yfinance_data_gap,False
Electronics & Semiconductors,Electronics (Consumer & Office),China,SZSE,002351,"Edifier Technology Co., Ltd. (SZSE:002351)",CN,,,,0.15863,0.14951,-0.121,PROFITABLE,002351.SZ,,False
Electronics & Semiconductors,Electronics (General),China,SZSE,300679,"Electric Connector Technology Co., Ltd. (SZSE:300679)",CN,,,,0.04322,0.04779,-0.004,PROFITABLE,300679.SZ,,False
Electronics & Semiconductors,Telecom. Equipment,China,SHSE,603496,EmbedWay Technologies (Shanghai) Corporation (SHSE:603496),CN,,,,0.04422,0.03516,0.429,PROFITABLE,603496.SS,,True
Electronics & Semiconductors,Computers/Peripherals,China,SZSE,001314,"Emdoor Information CO.,LTD. (SZSE:001314)",CN,,,,0.02125,0.05098,1.069,PROFITABLE,001314.SZ,,True
Electronics & Semiconductors,Electronics (General),China,SZSE,300502,"Eoptolink Technology Inc., Ltd. (SZSE:300502)",CN,,,,0.36870998,0.70672995,1.058,PROFITABLE,300502.SZ,,True
Electronics & Semiconductors,Semiconductor,China,SHSE,688018,"Espressif Systems (Shanghai) Co., Ltd. (SHSE:688018)",CN,,,,0.20382999,0.15890001,0.211,PROFITABLE,688018.SS,,True
Electronics & Semiconductors,Telecom. Equipment,China,SZSE,300548,"EverProX Technologies Co., Ltd. (SZSE:300548)",CN,,,,0.14081,0.25241,0.245,PROFITABLE,300548.SZ,,True
